user_id,recommendations
7949: 47 121 161 179 182 222 302 319 326 5936 5982 5995 14912 16939 19192 21782 22567 26576 29669 29672
7950: 1257 1447 1478 1484 4351 4403 4412 4418 4888 5551 6079 6232 6609 7830 9479 12129 12589 14596 14981 15958
7951: 9536 18817 19756 20185 21305 23174 23370 24744 24963 25208 26804 28252 28328 28330 28392 28457 28680 30395 32886 33542
7952: 7373 8095 13443 14292 15982 16314 16566 16883 16886 16913 18718 20718 20846 23639 24239 25313 26314 26956 28590 29171
7953: 663 772 835 1007 1011 1027 1032 1557 1724 2826 2827 2828 3434 3488 4867 5004 7138 8045 11657 11658
7954: 667 1058 1076 1111 1987 2051 3269 3379 4307 4443 4547 4900 5590 6979 7119 7493 7952 8275 9797 9808
7955: 3221 3443 3445 6344 6364 6374 6601 7847 7857 7859 8102 8103 9050 10159 11206 11348 12226 12228 13629 24754
7956: 815 831 853 1008 1010 1013 1032 1451 1558 2728 2791 2916 3488 4587 4664 5196 7241 10997 23619 24996
7957: 2838 3767 3775 4245 5353 6393 7419 7714 9143 9269 9291 10222 10814 10847 12174 13511 15713 18852 21214 27782
7958: 184 230 331 414 4607 4608 4894 6000 6013 8030 8083 9611 10638 10860 14528 15040 17160 18894 24711 29562
7959: 1048 1210 1236 1237 1261 1418 1518 1575 1612 3276 4129 4383 4407 4430 4523 5839 6704 9103 10949 11091
7960: 5493 6643 6950 7498 8866 9369 9476 11666 13910 14802 17253 18439 20319 25147 25357 30380 31841 32091 33062 33591
7961: 1058 1094 1150 1196 2230 2710 3295 4110 4430 5475 5817 6254 6590 7046 7493 8360 9028 10267 13085 13462
7962: 656 722 780 784 1023 1542 2733 2744 2776 2783 2787 2795 2859 2882 2945 3430 3434 3491 5877 10268
7963: 4026 8771 8785 8810 8873 8875 9839 10955 12128 13103 20020 25148 25471 25929 26929 31570 31652 33100 34313 34337
7964: 6404 6407 6417 6427 6440 6448 6461 6476 6499 6544 8241 10368 13221 13223 13773 14638 14639 16457 16470 24263
7965: 89 92 988 1860 3141 3431 3438 3515 3768 4594 4719 4868 6659 6959 7750 9259 9409 9630 31635 36770
7966: 2854 2872 2894 2903 3137 3331 3649 5664 6753 7322 7599 8292 8633 11034 13593 14926 16986 18631 27940 32093
7967: 1714 3228 3348 3391 5519 5751 5798 6391 8359 8907 9391 9423 11258 11265 12003 12392 13183 14727 16452 26248
7968: 5478 9013 9385 9392 9393 10963 10967 12506 12509 13890 14487 14491 15573 15575 15590 15594 21331 24858 33156 33162
7969: 2649 5678 5726 9291 9372 10837 11053 12167 12550 12622 12624 12651 12818 12897 18063 19073 21362 28366 29370 29453
7970: 19 663 717 1011 1014 1033 2750 2792 2826 2827 2937 4303 4867 4870 5004 7138 7753 7947 11657 11658
7971: 935 1154 1272 1417 1436 1463 1612 3276 3466 4122 4383 4452 5550 7503 7509 10726 11506 11584 11604 13753
7972: 72 185 431 448 4761 4821 4828 5928 6007 9655 12463 14513 15368 17074 21711 21732 22388 24031 25962 28626
7973: 2871 2877 2903 3331 3565 3602 3776 6071 6834 6935 7322 8292 8321 8326 8329 8633 8648 9195 9560 14196
7974: 2648 2877 3647 4873 4972 5058 5070 5292 6034 6834 6918 7315 7320 7322 8604 9152 9989 10339 14225 23849
7975: 664 677 684 720 739 1725 2027 2722 3429 4340 5914 6022 6260 6262 6662 7432 8706 9502 12320 16369
7976: 2883 3524 5044 5282 5292 6813 7320 7603 7647 9179 10620 14187 14205 14342 17733 23849 25485 25599 26992 31566
7977: 3324 3948 10995 14294 14890 16832 16841 17910 18738 18945 19275 19536 20126 21621 21678 28391 29794 30020 30143 32320
7978: 3217 3444 3453 7564 7847 9038 9416 10001 10158 10584 11221 11704 12228 12246 13628 15835 16402 23725 24754 28380
7979: 1942 1943 2866 3537 3610 3613 3628 3636 3688 3692 3792 3812 5664 6266 7666 8325 8633 8634 11411 14175
7980: 9649 13529 16051 16105 16602 16906 17824 18463 18470 21524 23128 25095 25298 27927 28121 28594 30013 30743 31899 34747
7981: 985 3114 5428 5435 5440 5451 8450 11784 12745 12752 13978 13979 13999 14010 14025 14045 14053 18428 18966 19357
7982: 3847 4026 4029 4034 4044 4414 4617 7909 8769 8772 8788 8794 8819 9336 9868 10099 11593 13103 15124 22628
7983: 1539 2742 2764 2777 2801 2935 2945 3612 3786 4933 5010 6773 7727 9243 9258 12166 13801 18076 25254 31150
7984: 711 3519 3600 3628 3636 3818 3825 5327 5884 7249 7601 8020 8329 8333 8341 8624 8662 10244 11411 19970
7985: 1044 1198 1212 2400 2531 2710 4481 4666 5758 7579 8929 9026 9028 13763 15134 16441 20152 20763 23603 26658
7986: 968 1372 1373 5444 5447 5451 7690 11784 12830 14012 14081 14088 14098 14267 15886 17202 18220 21259 28037 31410
7987: 4291 7929 8829 8875 9336 12128 12589 12935 13893 19371 20068 20147 24082 24694 25148 28605 30122 33100 35395 37436
7988: 717 745 821 1725 2027 2745 2761 2805 3137 3429 3505 4717 6150 6205 7345 7581 7988 8637 9037 12320
7989: 1745 1846 1947 2003 2013 4111 6400 6434 6485 8189 10651 12511 16953 23548 23557 24955 25190 32314 33976 34630
7990: 1161 3379 3382 3755 4216 4380 4481 5798 6429 7501 11914 11964 12589 13168 15180 15957 17523 17524 17525 30479
7991: 3228 3372 11983 11984 11988 11996 12008 12010 19215 20244 20488 20507 23845 23846 25049 31915 34583 34906 35543 37423
7992: 663 772 1007 1014 1027 1033 1557 1636 2728 3488 4324 4867 5002 5004 5512 7947 8045 10594 11657 11658
7993: 778 1637 1725 2733 2796 2805 2823 2912 2946 3437 4717 7365 7888 9021 9274 12835 13022 19840 22658 29849
7994: 2817 2852 2876 2894 2913 3261 3576 3598 3614 3628 3642 3658 3778 3807 5180 5664 8020 8325 8624 11702
7995: 7383 16071 16822 17019 19173 19178 19509 19532 20356 20846 20866 21287 21621 24924 25228 26626 30020 30143 30677 31627
7996: 9889 12148 18514 20454 20545 23199 24763 26064 29441 29442 29617 29621 33293 34413 34460 35451 35473 35751 35845 35992
7997: 6318 7865 9300 12573 12575 15781 15784 19254 20620 21038 21039 21064 21067 21082 25257 26893 27787 27794 27798 30734
7998: 14 669 1042 1111 1638 1640 1987 2918 3379 3758 4217 5476 7009 7129 7493 7952 9028 9782 10949 11761
7999: 5657 6756 6758 6772 6800 6901 6929 7087 8296 8306 8757 10211 10763 13670 14854 14861 17699 20337 21839 21868
8000: 22470 22964 23439 23441 29927 30540 30542 32569 32970 33528 34063 34702 35130 35330 35331 35459 35461 37439 37691 37785
8001: 722 778 780 784 1537 1539 1542 1556 2651 2720 2742 2749 2765 2780 2789 2806 2823 2935 4999 8441
8002: 673 2726 2955 3141 3252 3288 3364 3503 4119 4334 4597 5195 5512 7616 8295 9037 9409 9630 15645 33451
8003: 1943 3263 3501 3576 3792 3801 3810 3820 3827 5327 6070 7601 8287 8634 9181 11326 13581 14867 17865 26577
8004: 9014 9017 10361 12135 12276 13142 13224 14464 14645 16467 16469 20026 20033 20040 20049 24953 25941 26121 32026 33008
8005: 2311 5772 7289 7298 7300 7313 8483 8902 11338 12143 12314 17546 17670 19824 19898 23188 28088 28736 30050 30369
8006: 103 121 122 147 182 239 268 302 337 355 428 434 448 5562 6011 9601 9923 12137 12475 17074
8007: 1937 3847 4041 5225 6176 6990 7906 8252 8788 8809 10955 11609 11654 11684 20147 20153 20154 24082 30122 34337
8008: 8091 17786 18998 21531 23376 24965 26737 27752 28393 28593 30268 30279 30454 32308 32544 32945 33922 34623 34824 34900
8009: 17360 17478 17495 17498 17502 17953 17975 19088 19413 23207 24478 26093 26678 26742 28724 30965 31994 33305 34768 34771
8010: 3835 4616 4875 6102 6577 9347 9680 10364 10863 11497 19170 20316 24141 25412 26175 30726 31223 33517 33583 37287
8011: 3775 3778 3800 4903 4923 4927 4952 5180 6065 6069 6135 7660 7727 9249 9266 10402 10807 10813 10831 11742
8012: 7375 10233 16103 23061 23076 23083 23092 23099 23106 23107 23121 23449 25731 29762 29917 30282 31312 31928 32962 32969
8013: 684 689 693 708 775 1551 1719 3334 3426 3427 3504 4246 4986 5512 6206 6281 8712 9161 17556 35478
8014: 29 63 67 105 120 154 269 346 379 407 417 423 538 14707 21813 21964 26780 28262 34354 35555
8015: 122 162 211 385 487 502 5925 5936 9615 12330 12479 15553 17033 17069 17074 17570 20417 21763 22097 24028
8016: 3328 3684 3707 3785 6023 8326 9201 10117 10248 11076 11234 20752 22478 22870 25408 26435 31324 31784 34068 34529
8017: 933 1325 1447 1648 3755 4214 4342 4351 4887 5264 7209 7458 8967 9231 9479 10652 12726 14981 15321 17189
8018: 3508 4087 4957 5242 5712 5876 6052 6712 7320 7900 8350 8411 8672 9982 14835 14954 15901 25261 25488 31233
8019: 1702 2217 2311 2349 2362 5772 7285 7298 7300 8475 8893 9547 11241 12143 12757 19863 25193 26062 28887 35442
8020: 3157 3923 3927 8095 15940 15968 15995 18470 20720 25187 27484 29389 30260 30268 30270 30992 32309 34824 35244 37025
8021: 3848 3915 3976 11810 15870 16101 16111 16642 16657 16665 16669 17908 18499 18868 19268 20214 25899 30721 31678 31802
8022: 2649 6280 6885 10809 10837 10848 12607 12610 12616 13800 17303 19073 19076 21362 25565 29718 30148 30640 30984 32592
8023: 789 1058 1073 1106 1640 1936 2918 2940 4217 4430 4639 5546 5547 6192 7020 7046 8997 9028 10799 11761
8024: 3162 3948 4785 7366 8092 8884 15823 16278 16515 16645 16693 16705 16712 16841 17904 19178 20865 20872 23353 29178
8025: 76 673 696 1715 1726 2955 2958 2962 3266 3438 4240 4241 5880 10388 10950 11049 17095 21480 34114 37015
8026: 21 1147 1238 3284 5821 6976 6978 7076 7158 7180 7625 7627 8192 10754 11662 11753 16395 16398 20711 35556
8027: 47 227 239 240 259 394 2994 5966 5978 12137 12458 12463 12880 14513 17074 21740 21951 22045 26037 26039
8028: 3501 3522 3576 3600 3628 3820 4936 4946 5664 5884 6023 7601 8586 8644 11387 11388 15434 22223 22870 33018
8029: 14535 14890 15607 16052 16664 16701 16711 16747 18504 18721 18723 18941 20865 21677 22723 22730 23315 25879 26758 30135
8030: 2704 3174 7366 7371 8090 14281 14890 16108 16563 17839 19518 20298 20720 20784 20940 22836 25186 26963 27264 27437
8031: 1266 1405 1526 2117 2425 2469 6411 6495 6498 6500 6559 7514 7515 8839 10100 10907 11517 13316 15654 22683
8032: 4103 4108 4465 9009 10967 12018 12486 12498 12508 14486 14489 14634 14691 15818 18054 24277 24289 24853 26720 27009
8033: 918 1149 2502 2692 2924 4186 4672 6655 7514 9759 10065 10652 11974 15680 23003 26232 30842 31163 31923 37797
8034: 11459 13444 15967 15992 16349 16411 16686 16703 16736 16844 18574 18945 19493 20954 21294 23356 23714 24087 25133 30677
8035: 4423 4461 4671 6105 6495 7498 7508 7905 8546 8755 8836 8853 11927 12157 13131 19807 20803 20815 24334 34573
8036: 872 886 895 7335 7377 7390 16099 16265 16411 16414 16770 16881 16895 16967 16999 18524 20808 23176 24079 25516
8037: 938 1646 1807 1810 1862 1874 1890 1921 1976 1980 2119 2120 2210 2242 2258 2436 2465 3839 9065 10643
8038: 2719 6294 6363 6373 6375 8577 11160 11183 12578 12661 13355 18918 23472 25540 28132 28200 30107 32008 32010 35423
8039: 6498 7517 7518 7638 7639 7646 11509 11604 12151 12653 13146 14426 15282 15673 19134 24360 24378 24399 30129 30788
8040: 10573 17352 17374 17473 17601 19374 19384 19385 19395 19399 19405 19412 19413 19440 19443 19447 19448 19474 19481 25834
8041: 122 161 170 179 240 302 349 355 385 409 415 428 483 504 559 9601 14910 15046 28406 29557
8042: 663 772 832 835 1007 1008 1027 1032 1557 2728 2826 2827 4303 4867 5002 5004 7947 8045 10594 11658
8043: 2358 2587 6510 7579 8857 9879 11488 11529 14428 15273 15283 20415 20818 21269 22431 22434 22446 22499 24348 24375
8044: 5689 12615 14588 19015 19016 27955 28775 29346 29347 29349 29371 30148 30150 30154 30155 30163 30164 30165 30166 30170
8045: 2287 2360 2541 5833 7703 7771 11525 11846 13947 14475 21320 23132 23154 23160 23482 25273 26066 26170 30085 31027
8046: 2868 7236 8418 9570 13617 14930 20406 20582 22082 22252 22974 24297 24598 29284 30076 30360 30684 32881 33577 34380
8047: 15871 16316 17908 20214 20728 20967 20976 21421 21552 23341 25092 25093 25739 26006 26267 26463 26469 26471 28601 34286
8048: 1372 8886 10349 11270 11782 12755 12958 13154 13158 13998 14009 14012 14014 14098 14107 14113 14141 18426 18433 31491
8049: 470 3028 4753 4766 9525 10318 15385 17531 17574 18085 20882 24026 26033 26038 26050 29211 30198 31544 32163 32596
8050: 3563 5058 6034 7647 7648 8604 8648 9152 9168 10240 10621 10624 11070 12074 12268 12269 12870 18618 19646 25488
8051: 18 788 900 1054 1086 1095 1563 2686 4228 4328 4534 4547 5206 5643 7092 7106 7161 11622 15200 21160
8052: 208 247 376 377 395 402 545 3017 3020 3044 3046 22828 26352 29148 31139 32661 34725 34726 35669 36143
8053: 1595 2235 2478 5203 5224 6623 6999 7167 7495 8770 8809 8817 10094 11587 11609 11623 11682 13086 13151 13900
8054: 615 622 3481 4688 4861 5172 5314 8005 8467 9493 9974 10034 10285 10296 12106 12186 12206 12593 12979 18857
8055: 604 615 1280 1284 5173 7540 7542 8009 10027 10049 10301 10304 12194 17115 18855 18857 19059 19981 21336 22659
8056: 2345 2671 3459 4549 5822 5833 7347 7412 7522 7703 7760 7768 7774 9422 10780 13150 13854 13943 13947 22077
8057: 904 3712 4187 6626 7304 7312 10674 11099 11915 13493 13633 15107 15117 15297 15952 15953 17116 18670 23565 29182
8058: 2649 3532 3800 4094 4095 4978 7146 7444 7881 9226 9267 9291 10498 10814 11074 12609 12893 13060 13267 17148
8059: 511 2992 2999 3045 4754 4756 4759 17027 17530 19817 19985 20492 22983 24051 25424 26029 26048 26054 26055 32105
8060: 1561 1937 2023 2230 2876 3636 3795 4176 5220 5481 6044 6464 6638 8224 8633 8634 11408 11737 12139 17248
8061: 2909 6795 6800 6843 8296 8310 8322 14928 14943 14950 14960 14965 21822 21839 21868 22236 28077 28547 32285 36597
8062: 5689 5709 5736 6055 7650 8334 9266 10416 12636 19019 24715 29371 30149 30151 30154 30156 30163 30166 30169 30170
8063: 9090 18025 20298 21169 27363 27492 27511 27540 27569 27570 27599 28179 30653 32123 33775 35109 35285 35491 35938 37441
8064: 760 7866 8531 9050 9053 10154 11218 13431 15767 15785 18037 18039 20252 20618 22413 23725 24757 30192 33945 35610
8065: 1110 1190 1228 1835 1837 1848 1963 1987 2093 2171 2197 2267 2396 3840 4082 4205 4208 9797 13808 15329
8066: 1943 3263 3537 3636 3792 3812 3825 5031 5032 5034 5327 7247 7461 8020 8287 8321 8341 11292 11408 19028
8067: 8092 15823 18875 20872 20938 21246 23094 23104 23686 23969 24772 25726 26268 26599 29754 29758 31316 34211 34546 34547
8068: 1840 1841 1850 1935 1967 2003 2056 2150 2164 2166 2277 2326 2348 2403 2483 2555 2581 7481 7490 11375
8069: 3182 3183 3198 3440 3852 3860 4791 6332 6333 7381 15214 15604 15998 16489 16570 16904 17911 20898 22766 24938
8070: 2833 2869 2880 2902 3079 4281 5861 6044 6741 6820 6902 6904 7653 8290 8328 12646 13676 14325 22974 28099
8071: 2053 2206 2217 2324 2349 2375 7407 11250 11265 11727 11983 11988 14769 14779 17289 21516 21652 23847 26205 37984
8072: 7383 13537 16108 16477 17885 19173 19532 20013 20846 20951 21531 21678 22836 23973 26241 26954 26963 28111 30143 31793
8073: 2788 2809 2876 3600 3628 3642 3688 3778 3807 4923 5065 5180 5664 6054 6926 8301 9260 10842 11006 12165
8074: 83 92 822 1540 1559 1715 2962 3175 3429 3503 3504 4246 4986 5244 6666 9630 11659 12923 34114 37015
8075: 85 851 2752 2761 2782 2805 2816 3137 3426 4717 6150 7581 7753 8164 8637 8705 8712 8763 9243 9991
8076: 14 788 1111 1165 1604 1632 2373 5246 5585 6314 6510 7106 7131 7950 9808 9842 11529 11967 15200 22435
8077: 2914 3778 3802 3807 4979 5065 9258 9288 10405 11006 11079 12815 15712 17461 19438 22418 23506 23528 23529 29132
8078: 2866 3519 3539 3801 4926 7253 8151 8287 8662 8685 9265 9565 10456 11032 11417 14210 14420 17464 18983 21148
8079: 4440 4442 7905 9702 10697 11687 12391 13736 13737 14773 19894 20364 20708 25201 26665 28802 29055 29414 29415 29419
8080: 935 936 1261 1394 1446 1495 2425 6438 6473 6584 7510 9804 10013 11507 11668 12863 12886 13309 13752 14982
8081: 84 4938 6859 7324 8292 9896 10836 15698 15701 20576 21194 22114 22117 22123 22124 22134 22142 22150 22174 31561
8082: 1085 2144 2671 3382 4184 4306 5198 5600 6688 7347 7412 7706 7983 8359 8887 9422 9633 10645 10721 10791
8083: 5398 5406 7904 8296 8306 8322 10457 10474 11904 12023 13265 14405 14440 20274 20426 20593 29654 30823 31155 34056
8084: 9648 16060 16073 17910 20217 23051 23094 25321 25514 27129 27647 29862 30022 31722 33561 33873 33876 34767 35062 35328
8085: 649 968 1314 1380 1765 1782 5444 5447 5451 6345 10529 10732 11802 12577 13915 14012 14081 14264 17847 24153
8086: 907 1863 1870 2016 2036 2255 2924 4143 5470 6584 7132 8205 8571 9633 9755 9804 9826 11513 13885 20485
8087: 932 935 936 1045 1144 1398 1464 1465 1494 1506 1863 3839 4166 4335 4443 4458 7349 7830 13742 24230
8088: 89 673 677 683 696 730 2949 2951 2955 2974 3500 4169 5160 7345 7947 8400 10072 12923 14695 17095
8089: 3151 8091 10744 18931 19523 22548 24335 25209 25212 26084 26481 28521 29174 29190 29289 29841 30398 33230 34361 35314
8090: 4006 18208 18465 18499 18502 18726 19794 20846 21676 22504 23030 23373 23396 24924 25209 26972 27700 30776 36003 36693
8091: 2204 3839 4044 4199 4674 7497 7506 8866 10603 10959 13788 15654 15676 21697 24672 25236 25671 31036 31697 34574
8092: 9064 12500 12506 14491 15590 15594 15599 15822 21331 22096 22249 24951 29422 32262 33156 33157 33159 33161 33162 33163
8093: 712 3597 3809 3822 7592 8609 9249 9275 12943 12944 12948 16256 18089 18092 18093 18094 18095 18107 18112 30739
8094: 5656 5660 5860 5873 8294 9111 11425 11432 11434 11435 15102 20333 24718 26307 27944 29014 31966 32280 32712 34723
8095: 1033 2726 2792 2826 2827 4867 5004 5512 5880 6167 6659 7138 7947 9409 10757 10898 11657 11658 13198 32395
8096: 784 802 803 1027 1032 2733 2771 2787 2804 2806 2828 2832 2945 3488 5004 5158 5877 8045 8295 13777
8097: 2023 2889 3603 3645 3810 5351 6717 8674 10604 10616 10873 11034 14209 14229 15459 18625 18626 25151 29155 34232
8098: 850 1942 2778 2812 2841 2907 3620 3649 4091 5156 5327 5328 5674 5921 7324 7352 7365 8331 8633 10403
8099: 1696 1811 1818 1824 2576 3268 3375 4531 5739 5761 5793 6270 6707 9434 10680 10940 11575 11586 11600 11624
8100: 16 17 19 24 25 706 835 1634 1636 1724 2719 2750 2766 2771 2802 2825 2828 5004 5378 10594
8101: 20 24 778 779 832 835 1007 1011 1014 1634 1636 2742 2753 2757 2764 2766 2792 2800 5004 10594
8102: 6402 6468 6474 6490 6532 6535 6536 6552 6553 6568 6627 8202 9017 13736 16467 16469 23363 29913 32026 33008
8103: 1075 2562 5371 5406 8830 8868 8887 10457 10489 13904 14815 14982 15422 20085 23623 25147 26855 30380 34439 34977
8104: 912 916 935 1258 1330 1386 1406 2981 3730 4152 4458 5550 7501 7830 8001 8376 9070 10330 10658 14981
8105: 2740 2833 2867 2904 3085 3525 3630 3640 4502 5293 6057 6761 7236 7246 8319 9570 13676 16986 21869 28099
8106: 2561 7498 7518 7643 7922 8393 8861 8866 9880 10908 11891 18861 20818 21567 22434 22435 26669 32091 34467 35201
8107: 1056 1193 1479 1856 2107 2352 3346 4208 5117 5217 7569 7626 7627 8192 8374 10312 10946 16395 20711 32348
8108: 3561 3767 3775 4927 4961 5017 5065 5508 7714 7727 8285 9136 9249 10829 10849 17461 18851 18852 22416 27846
8109: 1904 4041 4042 4045 7998 8260 8782 8843 9667 11594 17096 20147 20149 20153 20154 24082 26288 26927 26929 34337
8110: 2846 6805 7250 8338 8988 9564 12991 13670 14928 14950 14965 15424 19729 20588 20590 22239 22242 28439 28547 35760
8111: 4802 15967 16020 16099 16344 16360 16816 16864 18757 18760 18950 19097 19487 21302 21664 25609 28841 32399 34241 35617
8112: 17359 17369 17370 17372 17591 17944 17972 19376 20001 21481 21486 23888 25401 25826 25841 26132 27784 30807 31245 32234
8113: 832 1008 1010 1032 1323 1451 1558 2728 2828 4664 6092 6101 6119 6581 8958 9329 12403 15121 20801 28688
8114: 2235 6250 6268 6571 6990 7144 7184 7303 7307 8356 8804 10325 10661 11587 11611 11623 11677 13151 25504 31207
8115: 6318 6321 7858 7865 9300 12573 15784 17742 19254 20615 21030 21039 21102 21645 27787 27794 27798 32813 32826 32840
8116: 1043 4672 6505 7514 7518 7635 7643 9826 10791 11529 13101 13908 14426 15283 15804 20319 28733 30385 30600 36522
8117: 655 1286 1295 7696 7766 10541 11764 11898 15496 15909 18422 18708 19313 22926 25380 26295 26297 26458 26724 27946
8118: 6442 6489 10095 11851 11852 11889 13951 18662 19810 19812 19814 20706 22593 23772 26568 26801 26802 30410 31737 36450
8119: 1888 2087 2118 2263 3348 3354 3380 4120 5742 5818 7310 7574 7976 8209 8364 8498 8566 11860 22541 26936
8120: 757 3215 5885 7857 7863 8576 9057 9309 9318 10164 11154 12233 12236 12238 12854 13630 14613 18044 19934 20617
8121: 3836 4379 9073 10632 10868 11549 13016 13884 15821 16474 16587 19806 20045 20371 25266 28448 30917 31309 32519 33443
8122: 4095 4903 4979 7444 7446 7450 7727 9258 10814 10831 16633 22992 23300 23528 25464 30363 30523 30915 32936 34775
8123: 717 1014 2761 2805 2912 3505 4717 5068 5693 7443 7827 12918 17063 24587 28727 29108 30057 31157 33567 37227
8124: 3581 3597 3622 3677 3682 3790 3805 4314 5076 5241 6803 7971 9159 11032 12799 12948 17023 17455 23008 27906
8125: 3215 3445 4074 5891 5892 6344 7844 7863 8101 8102 8531 9051 9054 12235 12570 13431 19206 22191 23034 32139
8126: 3358 3850 7336 8884 11330 11810 12792 16101 16111 16657 16982 18499 18555 18953 20165 22667 24167 25771 30742 33388
8127: 1174 2104 2341 3056 4225 6695 8366 9685 9716 9721 9722 9732 9739 9767 9784 9790 9798 9815 9848 13082
8128: 1254 3847 4041 4042 4044 5495 7167 7917 8160 8199 8767 8769 8788 8795 8843 9710 10788 11606 11609 11611
8129: 2704 7382 7388 15855 16249 18334 18945 18998 19509 19536 19794 20114 20126 20951 21525 23714 23973 29794 30020 30143
8130: 57 219 414 485 2995 3004 4608 4759 6003 9528 17573 19919 22100 24051 26028 26054 26353 26402 26405 32105
8131: 2678 3228 9485 12008 12013 13424 14473 14806 14831 18057 20488 21652 23845 23980 29050 29084 31619 32017 32190 35543
8132: 3727 6399 6413 6442 6513 8203 8380 8544 10674 10729 10908 11891 11927 13131 17686 18441 23834 25244 25685 33391
8133: 656 1540 2737 2745 2934 2938 4303 4597 5348 6725 7621 8612 10088 10268 10275 10870 13198 24644 31892 33276
8134: 16038 21425 24401 24961 24967 25087 25717 26465 26493 27387 28292 28704 29787 30096 30583 32759 33308 35075 35156 36109
8135: 910 1801 1810 1862 1918 1952 1957 1980 2060 2119 2201 2210 2453 5273 7480 8212 8274 9469 12144 14584
8136: 8508 14457 14567 22943 26728 26845 27042 28427 32145 32166 34764 34995 35052 35444 35781 36265 37009 37523 37689 37806
8137: 1935 2052 2139 2196 2473 2483 2581 3463 7308 7456 7491 8727 11282 11865 11881 12041 12366 19220 19224 34459
8138: 1029 6158 7609 8880 9082 9087 12795 13668 14913 20194 20894 21922 23017 23414 23812 26649 29034 30858 33220 34807
8139: 1207 1822 1850 1870 1888 1934 1985 2019 2064 2143 2169 2195 2233 2263 2342 2359 2394 4145 8571 13808
8140: 1715 2726 4914 5722 9290 11643 13012 13790 20678 21513 23755 24901 25342 26308 27802 28992 29394 29704 31029 32981
8141: 762 6309 6322 6339 6374 7857 8121 9885 10006 10009 11348 12236 12238 12565 12820 13336 14518 14526 20251 26381
8142: 700 2852 2860 4929 5876 6038 8443 8687 9153 9589 9898 10457 12905 12913 14385 14387 14662 19629 19709 36741
8143: 1598 1826 2531 3720 4026 4629 5224 6623 7167 7894 8786 8790 8817 8827 8929 9024 9351 11611 11682 13106
8144: 1603 4027 4041 4042 6176 8260 8843 9667 11346 11594 12128 15830 20147 20153 25471 25563 25933 26288 33946 34337
8145: 912 1182 1247 1258 1329 1385 1392 1406 1468 1474 1488 1490 1703 4146 4335 4384 5841 6193 7348 10655
8146: 1942 1943 2866 3263 3636 3658 3663 3688 3792 3810 5664 8321 8325 8331 8341 8662 11411 11701 12617 24653
8147: 227 235 251 300 314 409 4838 5927 6007 6021 8030 9653 12425 12431 12455 12533 12676 15040 21713 21720
8148: 1126 1146 1154 1266 1463 2350 2713 6500 6575 7159 7514 7638 8393 9835 11091 12653 15680 23957 26232 26279
8149: 1709 1839 1951 2206 2322 2375 3268 6243 7298 8355 8356 8483 9545 10984 12312 13191 15332 18514 19824 22046
8150: 698 724 741 1943 2866 3261 3501 3519 3547 3626 3636 3651 3663 4936 5327 5664 8020 8321 8341 26021
8151: 5386 8443 9295 9590 9900 9996 10439 10470 10504 11644 13046 14231 16631 17728 17751 21360 24567 28910 29494 30215
8152: 694 828 1543 1690 2951 2962 3175 3252 3288 3503 3567 4338 4870 5498 6725 7420 7616 9630 10855 32793
8153: 17 779 1014 1027 1033 1636 2726 2814 2826 2827 2828 2934 2949 4241 4867 5004 5880 10088 10594 15088
8154: 1144 1257 1269 1326 3387 3757 4638 5526 7830 8278 10650 10911 11506 11604 11720 11752 12345 13309 13753 15757
8155: 4614 6432 9009 9016 10093 10966 10967 12018 12489 14490 14642 15575 15580 15584 15818 16758 18054 20758 24277 24289
8156: 1728 1816 1933 2013 2032 2037 2071 2195 2211 2281 2308 2402 2442 2458 5107 6171 9863 13726 13729 13809
8157: 5129 9002 9009 9387 9855 10093 10132 12332 12486 12496 12498 14691 15572 15580 15582 15587 15596 15818 16758 18054
8158: 1647 1801 1820 1890 1918 1961 1976 2060 2210 2517 3839 7480 8212 8274 8546 8960 9065 9366 10651 11680
8159: 47 121 122 182 302 349 355 363 504 5925 5936 5956 8036 12463 15551 15738 17058 17067 17075 28406
8160: 1644 5219 5596 6585 7183 7894 7933 8770 9024 9032 9706 10108 10661 10663 10726 11588 11614 11672 12689 19953
8161: 1512 1652 3838 4206 4344 4378 8811 9346 10358 10631 10741 10865 11515 11554 15003 20206 20662 25892 27065 27209
8162: 2128 2170 2371 2475 5519 6397 7528 9622 9904 11369 11860 12383 12397 13940 17173 20664 24042 25050 29745 29948
8163: 3848 3850 11810 12792 16101 16647 16652 16671 16962 17892 17908 18473 18483 19268 20102 20852 21283 21387 23713 25291
8164: 2914 3775 3777 3807 4952 4961 6037 6161 7714 10435 10829 11267 11310 11735 14576 15705 18774 18852 22418 29118
8165: 1690 4597 9630 10128 11149 11168 11178 13376 15148 18710 20660 24109 29383 29660 31416 31609 31662 34447 35135 36565
8166: 1326 3828 3838 4206 4344 4374 4649 4661 6100 6116 8895 10631 12280 15650 16590 17297 19806 20209 29046 29887
8167: 912 935 1258 1386 1398 1459 1463 1466 1485 1495 1505 4188 4351 7788 7830 10255 11490 11720 16600 24230
8168: 1066 1069 1073 1111 1150 1235 1632 1654 1729 3058 3379 4110 4217 4430 5546 7794 8279 8748 9028 10938
8169: 698 2909 3613 4936 5657 6742 6756 6772 6795 6800 6843 8310 8757 11442 14854 15403 21839 21868 29226 29235
8170: 1506 1640 1647 1863 2601 2611 4458 4496 6979 6982 7008 7009 7044 7362 7501 7945 7952 8275 9797 11540
